"created_at","id","id_str","text","truncated","entities:hashtags:text","entities:hashtags:indices","entities:symbols","entities:user_mentions","entities:urls:url","entities:urls:expanded_url","entities:urls:display_url","entities:urls:indices","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo:type","geo:coordinates","coordinates:type","coordinates:coordinates","place:id","place:url","place:place_type","place:name","place:full_name","place:country_code","place:country","place:contained_within","place:bounding_box:type","place:bounding_box:coordinates","place:attributes","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang"
"Thu Aug 10 21:00:07 +0000 2017",895751640065523712,"895751640065523712","DR VICTORIA ANDERSON TALKS TO BILL ABOUT ANIMAL COMMUNICATION https://t.co/8Mivc0bCek",FALSE,NA,NA,"()","()","https://t.co/8Mivc0bCek","http://fb.me/8WOAgh5Y6","fb.me/8WOAgh5Y6","62","en","recent","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",NA,NA,NA,NA,NA,2473017757,"2473017757","KAKU 88.5 FM","KAKU885FM","","Listener supported radio in Maui","http://t.co/Cz4QybYrmr","http://t.co/Cz4QybYrmr","http://akaku.org/kaku-fm/","akaku.org/kaku-fm/","0","()",FALSE,109,20,27,"Thu May 01 20:40:44 +0000 2014",1,NA,NA,FALSE,FALSE,155212,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/735617993577619456/GRU-C0vl_normal.jpg","https://pbs.twimg.com/profile_images/735617993577619456/GRU-C0vl_normal.jpg","https://pbs.twimg.com/profile_banners/2473017757/1436315501","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 21:00:06 +0000 2017",895751632411119617,"895751632411119617","RT @scottiewaves: communication is vital. you mustn't get lazy with your conversing or hold back your truths. whether you're far away or ne…",FALSE,NA,NA,"()","((screen_name . scottiewaves) (name . scottie waves) (id . 211885050) (id_str . 211885050) (indices . #(3 16)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,167212333,"167212333","..","__Meyah","","",NA,NA,NA,NA,NA,"()",FALSE,576,520,4,"Fri Jul 16 01:08:25 +0000 2010",3327,-18000,"Quito",TRUE,FALSE,40845,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/341316341/keshia_dior.jpg","https://pbs.twimg.com/profile_background_images/341316341/keshia_dior.jpg",FALSE,"http://pbs.twimg.com/profile_images/869245491829145600/Z0KX-1zX_normal.jpg","https://pbs.twimg.com/profile_images/869245491829145600/Z0KX-1zX_normal.jpg",NA,"0084B4","C0DEED","DDEEF6","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,38,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:01 +0000 2017",895751614358671360,"895751614358671360","RT @AccurateText: 6 keys to a relationship: 
✓ Friendship 
✓ Freedom 
✓ Honesty 
✓ Trust 
✓ Understanding 
✓ Communication",FALSE,NA,NA,"()","((screen_name . AccurateText) (name . What I Feel) (id . 395149823) (id_str . 395149823) (indices . #(3 16)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,3289445120,"3289445120","Grant Gustin⚡","itsRobertH_","","You can't experience being alive without realizing that you have to die",NA,NA,NA,NA,NA,"()",FALSE,223,311,0,"Fri Jul 24 05:54:55 +0000 2015",2696,NA,NA,TRUE,FALSE,3782,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/894907171674087425/nkLp8PIt_normal.jpg","https://pbs.twimg.com/profile_images/894907171674087425/nkLp8PIt_normal.jpg","https://pbs.twimg.com/profile_banners/3289445120/1501506686","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,394,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:01 +0000 2017",895751614270722048,"895751614270722048","30 Smart Tips to Improve #Workplace #Communication #internalcomms #biztip https://t.co/YbhIvjgtVI",FALSE,"Workplace","25","()","()","https://t.co/YbhIvjgtVI","http://hubs.ly/H077H8D0","hubs.ly/H077H8D0","74","en","recent","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",NA,NA,NA,NA,NA,205371505,"205371505","Communifire","Communifire","San Diego","Flexible #intranet software that helps your organization communicate, collaborate, and organize your work.","https://t.co/PrlEH1IWUh","https://t.co/PrlEH1IWUh","http://communifire.com","communifire.com","0","()",FALSE,319,64,300,"Wed Oct 20 18:38:45 +0000 2010",348,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,3363,"en",FALSE,FALSE,FALSE,"EEE2C1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/378800000507478778/9d6e481acb97a7b8508b0383ac870a44_normal.jpeg","https://pbs.twimg.com/profile_images/378800000507478778/9d6e481acb97a7b8508b0383ac870a44_normal.jpeg","https://pbs.twimg.com/profile_banners/205371505/1491278613","795538","FFFFFF","DDEEF6","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:59:58 +0000 2017",895751602514079744,"895751602514079744","@XboxSupport  I received a communication ban about 2 weeks ago and it should've ended a couple of days ago yet I still have a ban. Any help?",FALSE,NA,NA,"()","((screen_name . XboxSupport) (name . Xbox Support) (id . 59804598) (id_str . 59804598) (indices . #(0 12)))",NA,NA,NA,NA,"en","recent","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NA,NA,59804598,"59804598","XboxSupport",895449725700366336,"895449725700366336","Jim bob","Jimbob23543870","","",NA,NA,NA,NA,NA,"()",FALSE,0,31,0,"Thu Aug 10 01:00:26 +0000 2017",0,NA,NA,FALSE,FALSE,1,"en-gb",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:59:52 +0000 2017",895751576618487812,"895751576618487812","Genie News: Kim Scott of Radical @Candor penned an open letter to James Damore. https://t.co/whzvkiNHBW… https://t.co/n6SXoHjS47",TRUE,NA,NA,"()","((screen_name . candor) (name . Candor, Inc.) (id . 3527689157) (id_str . 3527689157) (indices . #(33 40)))","https://t.co/whzvkiNHBW","http://bit.ly/2vU594c","bit.ly/2vU594c","80","en","recent","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",NA,NA,NA,NA,NA,317692405,"317692405","Geniecast","Geniecast","United States","Geniecast is transforming the way the world connects people, ideas and inspiration.","https://t.co/WgjuwwnJ3f","https://t.co/WgjuwwnJ3f","http://bit.ly/geniecast-twitter","bit.ly/geniecast-twit…","0","()",FALSE,643,558,118,"Wed Jun 15 09:58:13 +0000 2011",745,-18000,"Central Time (US & Canada)",FALSE,FALSE,1581,"en",FALSE,FALSE,FALSE,"FFFFFF","http://pbs.twimg.com/profile_background_images/270463267/shutterstock_19278094_modified.png","https://pbs.twimg.com/profile_background_images/270463267/shutterstock_19278094_modified.png",FALSE,"http://pbs.twimg.com/profile_images/684810219029803008/pKOdzmrV_normal.jpg","https://pbs.twimg.com/profile_images/684810219029803008/pKOdzmrV_normal.jpg","https://pbs.twimg.com/profile_banners/317692405/1496346244","F58220","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:59:42 +0000 2017",895751532771254273,"895751532771254273","Cyberattack on Venezuela Mobile Operator Leaves 7Mln Users Without Communication https://t.co/YQtpNnMz17",FALSE,NA,NA,"()","()","https://t.co/YQtpNnMz17","http://fb.me/y7civlKC","fb.me/y7civlKC","81","en","recent","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NA,NA,NA,NA,NA,25009238,"25009238","📽️Phantomvzla™️🇻🇪","PhantomVe","Venezuela","-Director @RadioVZ -Editor de @partesos. -Músico. -Técnico. 🇻🇪 Documentalista, Defensor DDHH, Consultor, Social manager","https://t.co/veOhE8WqUt","https://t.co/veOhE8WqUt","http://notirebelde.blogspot.com","notirebelde.blogspot.com","0","()",FALSE,13896,1266,54,"Wed Mar 18 02:22:50 +0000 2009",444,-14400,"Caracas",FALSE,FALSE,121318,"es",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/494983801206886400/F92sZm7g_normal.jpeg","https://pbs.twimg.com/profile_images/494983801206886400/F92sZm7g_normal.jpeg","https://pbs.twimg.com/profile_banners/25009238/1401425524","16B1E0","FFFFFF","EFEFEF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:59:32 +0000 2017",895751491511824384,"895751491511824384","ONLY THROUGH COMMUNICATION CAN HUMAN LIFE HOLD MEANING.",FALSE,NA,NA,"()","()",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,832322995263774725,"832322995263774725","PMPI Nigeria","NigeriaPmpi","Lagos, Nigeria","PMPI NIGERIA - TRAINING AND CERTIFICATIONS IN SAFETY MANAGEMENT / ENVIRONMENTAL IMPACT ASSESSMENT / SUPPLY CHAIN MANAGEMENT AND PROJECT MANAGEMENT","https://t.co/9qrjITsmD3","https://t.co/9qrjITsmD3","http://www.pmpiinstitute.com","pmpiinstitute.com","0","()",FALSE,1,0,0,"Thu Feb 16 20:17:20 +0000 2017",0,NA,NA,FALSE,FALSE,1441,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/832347344028971008/qNWU_8wD_normal.jpg","https://pbs.twimg.com/profile_images/832347344028971008/qNWU_8wD_normal.jpg","https://pbs.twimg.com/profile_banners/832322995263774725/1487497699","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:59:26 +0000 2017",895751465389764613,"895751465389764613","@rangeela_buddha What about Pakistan, 1947 😂😂
We separate Bangal from us for good, read history dude , who want the… https://t.co/EmoxnG85jK",TRUE,NA,NA,"()","((screen_name . rangeela_buddha) (name . Rangeela Buddha👴🏻) (id . 783127302246797312) (id_str . 783127302246797312) (indices . #(0 16)))","https://t.co/EmoxnG85jK","https://twitter.com/i/web/status/895751465389764613","twitter.com/i/web/status/8…","117","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",895750804291833856,"895750804291833856",783127302246797312,"783127302246797312","rangeela_buddha",815942273305313280,"815942273305313280","Hijab Khan🇵🇰","p_hijab","Under Green Flag","BS_student 📚
Ultra PatRiOtiC Pakistani🇵🇰💕
Anti Status QuO,
PEACE loving 🐦
PTI⚡
tweets👉Personal opinion.
Proud of my #ARMED force & Int.Agencies esp #ISI💖",NA,NA,NA,NA,NA,"()",FALSE,1098,142,3,"Mon Jan 02 15:26:12 +0000 2017",13952,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,5250,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/890323009172635651/3ILo5Tg7_normal.jpg","https://pbs.twimg.com/profile_images/890323009172635651/3ILo5Tg7_normal.jpg","https://pbs.twimg.com/profile_banners/815942273305313280/1500736451","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:59:24 +0000 2017",895751457567367168,"895751457567367168","Celebration Communication 8.10.17 -  https://t.co/052XEK9Zse",FALSE,NA,NA,"()","()","https://t.co/052XEK9Zse","http://mailchi.mp/ccomrva/celebration-communication-1182457","mailchi.mp/ccomrva/celebr…","37","en","recent","<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>",NA,NA,NA,NA,NA,3319084433,"3319084433","Celebration Church","celebrationrva","Richmond, VA","","https://t.co/lA2HMPMwim","https://t.co/lA2HMPMwim","http://www.celebrationchurchrva.org","celebrationchurchrva.org","0","()",FALSE,85,5,1,"Thu Jun 11 14:57:17 +0000 2015",11,NA,NA,FALSE,FALSE,611,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/609037491522428928/BRMZcdr5_normal.jpg","https://pbs.twimg.com/profile_images/609037491522428928/BRMZcdr5_normal.jpg","https://pbs.twimg.com/profile_banners/3319084433/1495145065","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:59:20 +0000 2017",895751442320982017,"895751442320982017","RT @maceo: communication solves most disputes but not many people get that.",FALSE,NA,NA,"()","((screen_name . maceo) (name . cashmëre 🌊) (id . 2242324908) (id_str . 2242324908) (indices . #(3 9)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,720029295318413316,"720029295318413316","danielle","daniellell22","","7 teen",NA,NA,NA,NA,NA,"()",FALSE,604,278,3,"Tue Apr 12 23:22:16 +0000 2016",23761,NA,NA,TRUE,FALSE,4553,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/895434414896939008/Qb2xgPYI_normal.jpg","https://pbs.twimg.com/profile_images/895434414896939008/Qb2xgPYI_normal.jpg","https://pbs.twimg.com/profile_banners/720029295318413316/1502241230","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,308,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:59:20 +0000 2017",895751440639119360,"895751440639119360","@WolfeFortue Dont quite know what you mean by looking at wider picture. But I think there's a science communication… https://t.co/6xsECoxKEn",TRUE,NA,NA,"()","((screen_name . WolfeFortue) (name . Jonathan Mawson) (id . 2827973317) (id_str . 2827973317) (indices . #(0 12)))","https://t.co/6xsECoxKEn","https://twitter.com/i/web/status/895751440639119360","twitter.com/i/web/status/8…","117","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",895750788630421505,"895750788630421505",2827973317,"2827973317","WolfeFortue",555088025,"555088025","Rob Smith","grumpypostie","","I blame the management.","https://t.co/UZR6fk8mXt","https://t.co/UZR6fk8mXt","http://bremoaning.blogspot.co.uk/","bremoaning.blogspot.co.uk","0","()",FALSE,293,559,18,"Mon Apr 16 12:32:35 +0000 2012",1067,7200,"Amsterdam",TRUE,FALSE,13401,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/524340552/victorian_postbox.jpg","https://pbs.twimg.com/profile_background_images/524340552/victorian_postbox.jpg",TRUE,"http://pbs.twimg.com/profile_images/861590790186946560/27O1w_Zb_normal.jpg","https://pbs.twimg.com/profile_images/861590790186946560/27O1w_Zb_normal.jpg","https://pbs.twimg.com/profile_banners/555088025/1498218359","1B95E0","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:59:14 +0000 2017",895751414655459328,"895751414655459328","@bieberswife__ you gonna block me? ignore me? or told me bout maxime? but communication solve most problems and i need to talk w you please",FALSE,NA,NA,"()","((screen_name . bieberswife__) (name . léa♡) (id . 2782504715) (id_str . 2782504715) (indices . #(0 14)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,2782504715,"2782504715","bieberswife__",894615657576366081,"894615657576366081","Je t'aime à mourir","Omar16Yasser","","@bieberswife__ @marinadatcom i love you to the moon and back",NA,NA,NA,NA,NA,"()",FALSE,0,2,0,"Mon Aug 07 17:46:08 +0000 2017",0,NA,NA,FALSE,FALSE,38,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/895734286619484166/2bynoQQ1_normal.jpg","https://pbs.twimg.com/profile_images/895734286619484166/2bynoQQ1_normal.jpg","https://pbs.twimg.com/profile_banners/894615657576366081/1502394859","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:59:10 +0000 2017",895751400323416064,"895751400323416064","Looking toward the future, #innovation and communication drive priorities for @MissouriOA @richkliethermes… https://t.co/bgZ1pZ9cZR",TRUE,"innovation","27","()","((screen_name . MissouriOA) (name . Missouri OA) (id . 3008257567) (id_str . 3008257567) (indices . #(78 89)))","https://t.co/bgZ1pZ9cZR","https://twitter.com/i/web/status/895751400323416064","twitter.com/i/web/status/8…","108","en","recent","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",NA,NA,NA,NA,NA,987600932,"987600932","StateScoop","State_Scoop","Washington, DC","The official Twitter account for StateScoop with the latest #TechNews, events and broadcasts in #State & #Local #Government. Publication of @ScoopNewsGroup.","http://t.co/3T7fUPiB","http://t.co/3T7fUPiB","http://www.statescoop.com","statescoop.com","0","()",FALSE,9700,124,408,"Mon Dec 03 23:02:07 +0000 2012",472,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,15568,"en",FALSE,FALSE,FALSE,"FFFFFF","http://pbs.twimg.com/profile_background_images/729345184/14161f998b4480e2cc50a30b8f3e4289.png","https://pbs.twimg.com/profile_background_images/729345184/14161f998b4480e2cc50a30b8f3e4289.png",FALSE,"http://pbs.twimg.com/profile_images/558640510940626944/IafmGTcL_normal.png","https://pbs.twimg.com/profile_images/558640510940626944/IafmGTcL_normal.png","https://pbs.twimg.com/profile_banners/987600932/1422025262","EE2A7B","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:59:09 +0000 2017",895751397139984384,"895751397139984384","Satellite sends unbreakable cipher from space https://t.co/pmWGC3zyAA #quantum #communication #space #entanglement #news #qweb",FALSE,"quantum","70","()","()","https://t.co/pmWGC3zyAA","http://news.xinhuanet.com/english/2017-08/10/c_136514705.htm","news.xinhuanet.com/english/2017-0…","46","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,129065725,"129065725","Ian Hannigan","IanHannigan","Berlin","Founder @FormationApp. https://t.co/wuenJY0qgm. Cofounder, Designer https://t.co/qpVG2KT8y8 @FluidUI_Team. Product Design. UX. Startups. @Techstars @MetroAccel.","https://t.co/4vBKfWNnhB","https://t.co/4vBKfWNnhB","https://linkedin.com/in/ianhannigan","linkedin.com/in/ianhannigan","0","((url . https://t.co/wuenJY0qgm) (expanded_url . http://formation.team) (display_url . formation.team) (indices . #(23 46)))",FALSE,2013,4055,220,"Sat Apr 03 02:35:44 +0000 2010",1827,7200,"Ljubljana",FALSE,FALSE,798,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/565501582377119744/J6Eq3Rs8_normal.jpeg","https://pbs.twimg.com/profile_images/565501582377119744/J6Eq3Rs8_normal.jpeg","https://pbs.twimg.com/profile_banners/129065725/1502191598","FF691F","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,1,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:59:09 +0000 2017",895751393843326976,"895751393843326976","RT @ohgirIquotes: look how easy that is!! all u have to do is communicate with me. communication is the key. https://t.co/EUWnxKf7DN",FALSE,NA,NA,"()","((screen_name . ohgirIquotes) (name . Girl Quotes ღ) (id . 875607744) (id_str . 875607744) (indices . #(3 16)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,4893122549,"4893122549","Kerissa Skye ™","poppxnktrash","dead","IWIWD",NA,NA,NA,NA,NA,"()",FALSE,143,192,0,"Tue Feb 09 21:27:34 +0000 2016",10328,NA,NA,FALSE,FALSE,1919,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/891757430069186560/ISx_TsfF_normal.jpg","https://pbs.twimg.com/profile_images/891757430069186560/ISx_TsfF_normal.jpg","https://pbs.twimg.com/profile_banners/4893122549/1499196290","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,101041,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 20:59:06 +0000 2017",895751383131058177,"895751383131058177","@ArielleScarcell @marinashutup It would have been more convincing about your choice of kind inclusion to more than… https://t.co/UWIWLVKGJ9",TRUE,NA,NA,"()","((screen_name . ArielleScarcell) (name . Arielle Scarcella) (id . 24190117) (id_str . 24190117) (indices . #(0 16)))","https://t.co/UWIWLVKGJ9","https://twitter.com/i/web/status/895751383131058177","twitter.com/i/web/status/8…","116","en","recent","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",895749784438538240,"895749784438538240",23581013,"23581013","Kathy_Bramley",23581013,"23581013","Kathy Bramley","Kathy_Bramley","UK","Non-binary Mum, poet, SJW, messed up, christian (she/their)",NA,NA,NA,NA,NA,"()",FALSE,141,450,7,"Tue Mar 10 11:25:07 +0000 2009",3586,3600,"London",FALSE,FALSE,7271,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/890552472376406018/DHfWvx2C_normal.jpg","https://pbs.twimg.com/profile_images/890552472376406018/DHfWvx2C_normal.jpg","https://pbs.twimg.com/profile_banners/23581013/1467652093","ABB8C2","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 20:59:05 +0000 2017",895751379813367808,"895751379813367808","RT @CuteiMessages: do y'all see how easy communication is???? SO EASY. https://t.co/0EFKJ6tKyP",FALSE,NA,NA,"()","((screen_name . CuteiMessages) (name . ️) (id . 1086837944) (id_str . 1086837944) (indices . #(3 17)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,4907559253,"4907559253","Faithh✨","ovofaithh","","🇨🇺🇸🇻",NA,NA,NA,NA,NA,"()",FALSE,461,203,3,"Sun Feb 14 16:51:54 +0000 2016",10732,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,8243,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/875831868628905987/3vc9o1kk_normal.jpg","https://pbs.twimg.com/profile_images/875831868628905987/3vc9o1kk_normal.jpg","https://pbs.twimg.com/profile_banners/4907559253/1497648578","981CEB","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,13956,0,FALSE,FALSE,FALSE,"en"
