"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions","entities:urls","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang"
"Thu Aug 10 21:01:49 +0000 2017",895752066559291392,"895752066559291392","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,3221987240,"3221987240","Lisa Vu","lissaavu","","@andybinhho 💓",NA,"()",FALSE,547,379,5,"Thu May 21 05:22:50 +0000 2015",16729,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,15227,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/893718695234740224/189e8d2A_normal.jpg","https://pbs.twimg.com/profile_images/893718695234740224/189e8d2A_normal.jpg","https://pbs.twimg.com/profile_banners/3221987240/1502256084","ABB8C2","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:49 +0000 2017",895752066177609728,"895752066177609728","hate to be romantic rather be manhandled",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,749412575604051968,"749412575604051968","lex","lexcpaige","hayesvegas","sc:lexpaige17",NA,"()",FALSE,551,466,1,"Sun Jul 03 01:20:56 +0000 2016",8725,NA,NA,TRUE,FALSE,2243,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/895662253252456448/9Nbmbj6W_normal.jpg","https://pbs.twimg.com/profile_images/895662253252456448/9Nbmbj6W_normal.jpg","https://pbs.twimg.com/profile_banners/749412575604051968/1502377600","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:49 +0000 2017",895752065720360960,"895752065720360960","RT @JUNIUS_64: I hate when transphobes go ""ITS HIGH SCHOOL BIOLOGY""
bc if you took college bio the 1st thing they'd say is ""all of what you…",FALSE,"()","()","((screen_name . JUNIUS_64) (name . 🐴🎨@Furrydelphia AA) (id . 1232187960) (id_str . 1232187960) (indices . #(3 13)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,253296057,"253296057","Beast","Blizhay","Sydney, New South Wales","Your local meme dealer 🐬",NA,"()",FALSE,101,96,2,"Wed Feb 16 23:30:52 +0000 2011",40649,NA,NA,FALSE,FALSE,1526,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/727750590361681920/9eCe-N93_normal.jpg","https://pbs.twimg.com/profile_images/727750590361681920/9eCe-N93_normal.jpg","https://pbs.twimg.com/profile_banners/253296057/1496312436","FAB81E","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,3,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:49 +0000 2017",895752065535930369,"895752065535930369","RT @KardashianReact: ""And I hate the way that I don't hate you, not even close, not even a little bit, not even at all."" ALWAYS GETS ME htt…",FALSE,"()","()","((screen_name . KardashianReact) (name . Kardashian Reactions) (id . 1901273544) (id_str . 1901273544) (indices . #(3 19)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1321786218,"1321786218","Rachel Arenella","rachel_arenella","my bed","papiii chulo","https://t.co/242zlqpLXs","()",FALSE,911,543,3,"Tue Apr 02 05:22:01 +0000 2013",40209,NA,NA,TRUE,FALSE,15789,"en",FALSE,FALSE,FALSE,"12D2EB","http://pbs.twimg.com/profile_background_images/833133104/5d83a817b82184e0243a17fb50edd370.jpeg","https://pbs.twimg.com/profile_background_images/833133104/5d83a817b82184e0243a17fb50edd370.jpeg",FALSE,"http://pbs.twimg.com/profile_images/882477740322062336/Q3-rmHKP_normal.jpg","https://pbs.twimg.com/profile_images/882477740322062336/Q3-rmHKP_normal.jpg","https://pbs.twimg.com/profile_banners/1321786218/1496569364","227FE3","FFFFFF","DDEEF6","333333",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1434,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:49 +0000 2017",895752064185360385,"895752064185360385","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,734091789271961600,"734091789271961600","ellie","ROBlNWRIGHT","","Remember, remember, this is now, and now, and now. Live it, feel it, cling to it. I want to become acutely aware of all I’ve taken for granted.","https://t.co/GNkETN6FYO","()",FALSE,1485,197,43,"Sat May 21 18:41:36 +0000 2016",16631,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,13814,"en-gb",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/895455287481597953/w2d9j_ET_normal.jpg","https://pbs.twimg.com/profile_images/895455287481597953/w2d9j_ET_normal.jpg","https://pbs.twimg.com/profile_banners/734091789271961600/1500768149","ABB8C2","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:49 +0000 2017",895752064088760320,"895752064088760320","@Mandy_Finucan Does all Ohio hate this kid?",FALSE,"()","()","((screen_name . Mandy_Finucan) (name . Mandy) (id . 277769241) (id_str . 277769241) (indices . #(0 14)))","()","en","recent","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",895493662490185728,"895493662490185728",277769241,"277769241","Mandy_Finucan",726988511396556800,"726988511396556800","Keyarra Johnson","Kekej2002","Tacoma, WA","|LHS|Sophomore Rep.|Tennis| Music|",NA,"()",FALSE,48,50,0,"Mon May 02 04:15:42 +0000 2016",136,NA,NA,FALSE,FALSE,23,"en-gb",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/858485939949129728/e5felZhl_normal.jpg","https://pbs.twimg.com/profile_images/858485939949129728/e5felZhl_normal.jpg","https://pbs.twimg.com/profile_banners/726988511396556800/1501823191","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752063887560705,"895752063887560705","RT @sirmichaelarias: @lexsaa23 I hate u lmao",FALSE,"()","()","((screen_name . sirmichaelarias) (name . jesse JUICE arias) (id . 817544972148895748) (id_str . 817544972148895748) (indices . #(3 19)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,523838342,"523838342","Le Daddy 😎","lexsaa23","key west fl ","| Ig lexsa23 | 23 |💯 🗡👻@lexsaa #SteelersNation","https://t.co/7JRv0LKeg0","()",FALSE,1566,2370,6,"Wed Mar 14 00:22:56 +0000 2012",8897,-25200,"Arizona",TRUE,FALSE,74361,"en",FALSE,FALSE,TRUE,"C0DEED","http://pbs.twimg.com/profile_background_images/535131818/Waka_Flocka_Flame_FLOCKA.jpg","https://pbs.twimg.com/profile_background_images/535131818/Waka_Flocka_Flame_FLOCKA.jpg",TRUE,"http://pbs.twimg.com/profile_images/893935310610059264/l_AgUcFt_normal.jpg","https://pbs.twimg.com/profile_images/893935310610059264/l_AgUcFt_normal.jpg","https://pbs.twimg.com/profile_banners/523838342/1483596547","000000","F0A830","78C0A8","CE7834",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752063816265729,"895752063816265729","Who is that pretty lady in the red swimsuit? In vogue, not afraid of the hate?",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,725434367271563264,"725434367271563264","WEIRD Hogwarts-Rus","WHR_Nedmons","","Somewhere in time and space. Everything that ever will. Where do you want to start?",NA,"()",FALSE,3,7,0,"Wed Apr 27 21:20:05 +0000 2016",71,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,173,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/764371855557926912/2XemFvrG_normal.jpg","https://pbs.twimg.com/profile_images/764371855557926912/2XemFvrG_normal.jpg","https://pbs.twimg.com/profile_banners/725434367271563264/1464501391","008080","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752063761620992,"895752063761620992","I hate tryna figure out people",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1569521292,"1569521292","thaatgirlcidcid","goodgirlcidcid"," C a l i f o r n i a ","❤",NA,"()",FALSE,117,100,0,"Fri Jul 05 02:34:59 +0000 2013",2082,NA,NA,FALSE,FALSE,2162,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/854277073040416768/rgLayGCw_normal.jpg","https://pbs.twimg.com/profile_images/854277073040416768/rgLayGCw_normal.jpg","https://pbs.twimg.com/profile_banners/1569521292/1495838190","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752063715594240,"895752063715594240","RT @gfrndeunji: the thing is buddies aren't even excusing gfriend, we're just unhappy that the hate is only directed at them and not the ot…",FALSE,"()","()","((screen_name . gfrndeunji) (name . leah ◌°•) (id . 830453832245243905) (id_str . 830453832245243905) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,569370441,"569370441","S","vernoui","Belgium","",NA,"()",FALSE,1298,372,2,"Wed May 02 17:49:29 +0000 2012",703,7200,"Amsterdam",FALSE,FALSE,34664,"fr",FALSE,FALSE,FALSE,"FFFFFF","http://pbs.twimg.com/profile_background_images/378800000158623415/WWBNtLyv.png","https://pbs.twimg.com/profile_background_images/378800000158623415/WWBNtLyv.png",FALSE,"http://pbs.twimg.com/profile_images/873665753735725056/H7jH-Cwc_normal.jpg","https://pbs.twimg.com/profile_images/873665753735725056/H7jH-Cwc_normal.jpg","https://pbs.twimg.com/profile_banners/569370441/1497133123","3C3233","FFFFFF","F2D5BD","D6D0CE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,11,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752063476477952,"895752063476477952","RT @KhaledBeydoun: Myth: 'Islamophobia isn't a real thing'

Reality: From 2014-2016 alone, anti-Muslim hate crimes surged 584% https://t.co…",FALSE,"()","()","((screen_name . KhaledBeydoun) (name . Khaled Beydoun) (id . 2163076560) (id_str . 2163076560) (indices . #(3 17)))","()","en","recent","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,403444475,"403444475","Bandar☪️🇰🇼","VriIIon","Kuwait","The North Remembers",NA,"()",FALSE,433,925,15,"Wed Nov 02 14:19:21 +0000 2011",1188,NA,NA,FALSE,FALSE,10514,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/892775267164356609/pkTcIJFF_normal.jpg","https://pbs.twimg.com/profile_images/892775267164356609/pkTcIJFF_normal.jpg","https://pbs.twimg.com/profile_banners/403444475/1501689207","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,385,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752063207985152,"895752063207985152","RT @Peter_Fox59: Daughter-in-law's friend placed LGBTI logo on her Twitter pic only to be abused by church friends Tks for starting the hat…",FALSE,"()","()","((screen_name . Peter_Fox59) (name . Peter Fox 🦊🏳️‍🌈) (id . 938035304) (id_str . 938035304) (indices . #(3 15)))","()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,179007794,"179007794","Angry truth tiger","blue_bec","Kulin Nation (Melbourne, AU)","Feminist, bisexual activist, leftist, SJW, cancer survivor & great cook. Views my own, she/her, RTs not endorsements. 
TERFs will be blocked","http://t.co/RJvtBoTxg7","()",FALSE,741,510,92,"Mon Aug 16 07:36:51 +0000 2010",3650,36000,"Australia/Hobart",FALSE,FALSE,60607,"en",FALSE,FALSE,FALSE,"1853C9","http://pbs.twimg.com/profile_background_images/623281838912483328/u1UUJ3gQ.jpg","https://pbs.twimg.com/profile_background_images/623281838912483328/u1UUJ3gQ.jpg",TRUE,"http://pbs.twimg.com/profile_images/853851409573306369/6hi31y11_normal.jpg","https://pbs.twimg.com/profile_images/853851409573306369/6hi31y11_normal.jpg","https://pbs.twimg.com/profile_banners/179007794/1436353576","436EC4","FFFFFF","78C0A8","5E412F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,194,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752062461517824,"895752062461517824","RT @dismissz: it's sad

knowing that

i love others

more than 

i love myself;

i hate to see others

in pain

but when it

comes to me,…",FALSE,"()","()","((screen_name . dismissz) (name . hopeless) (id . 2809346187) (id_str . 2809346187) (indices . #(3 12)))","()","en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,4034463874,"4034463874",".","quavobihy","","Ovo",NA,"()",FALSE,12164,35,16,"Sat Oct 24 21:43:32 +0000 2015",699,-21600,"Central America",TRUE,FALSE,151,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/854872323588898816/NPt1zQ_Y_normal.jpg","https://pbs.twimg.com/profile_images/854872323588898816/NPt1zQ_Y_normal.jpg",NA,"F58EA8","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,358,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752062356647937,"895752062356647937","RT @GroovyBenji_14: Literally hate it https://t.co/sBZ7Rc2wBG",FALSE,"()","()","((screen_name . GroovyBenji_14) (name . Nate Electronica) (id . 1419330978) (id_str . 1419330978) (indices . #(3 18)))","((url . https://t.co/sBZ7Rc2wBG) (expanded_url . https://twitter.com/__tg3__/status/895743154212790272) (display_url . twitter.com/__tg3__/status…) (indices . #(38 61)))","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,381759119,"381759119","itachi Uchiha","__TG3__","Fort Wayne, IN","Hard work beats talent when talent fails to work hard. Indiana Tech.",NA,"()",FALSE,1353,609,12,"Wed Sep 28 21:59:46 +0000 2011",18073,-10800,"Atlantic Time (Canada)",TRUE,FALSE,114770,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/378800000043490942/0f6d2fb72556f4d39a03ce2326307e05.jpeg","https://pbs.twimg.com/profile_background_images/378800000043490942/0f6d2fb72556f4d39a03ce2326307e05.jpeg",TRUE,"http://pbs.twimg.com/profile_images/895747243638235138/mcNE4m_7_normal.jpg","https://pbs.twimg.com/profile_images/895747243638235138/mcNE4m_7_normal.jpg","https://pbs.twimg.com/profile_banners/381759119/1477548886","009999","000000","EFEFEF","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,1,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:48 +0000 2017",895752062046269441,"895752062046269441","me: I hate men they're awful I'm better off alone I don't need no man
one of my male celebrity crushes: *posts shir… https://t.co/OTJqaFbiPK",TRUE,"()","()","()","((url . https://t.co/OTJqaFbiPK) (expanded_url . https://twitter.com/i/web/status/895752062046269441) (display_url . twitter.com/i/web/status/8…) (indices . #(117 140)))","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,281028207,"281028207","ellie ✿","R0GERSBARNES","1982 - ∞","desperate times call for desperate housewives","https://t.co/D8tEYjR4Ok","()",FALSE,4245,997,93,"Tue Apr 12 13:48:03 +0000 2011",15027,7200,"Rome",TRUE,FALSE,204765,"it",FALSE,FALSE,FALSE,"FFFFFF","http://pbs.twimg.com/profile_background_images/523618403324403712/raZ3BjOk.png","https://pbs.twimg.com/profile_background_images/523618403324403712/raZ3BjOk.png",TRUE,"http://pbs.twimg.com/profile_images/887629877029072896/qyBHCXB__normal.jpg","https://pbs.twimg.com/profile_images/887629877029072896/qyBHCXB__normal.jpg","https://pbs.twimg.com/profile_banners/281028207/1500462586","FFDF9C","FFFFFF","253847","3B7AB5",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752059588403204,"895752059588403204","RT @arturialily: THESE ARE SO FUNNY I HATE THIS RKGJDHRFHS https://t.co/UMcytOeaan",FALSE,"()","()","((screen_name . arturialily) (name . turnip 👻) (id . 2200532468) (id_str . 2200532468) (indices . #(3 15)))","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,411249543,"411249543","Jess@Nero come home","gensouojou","Massachusetts, USA","gosh I sure do love 2D men | known to spam a lot, feel free to mute! |  乙女ゲームと声優が大好き","https://t.co/oyeEz8s3ya","()",FALSE,701,655,26,"Sun Nov 13 05:30:33 +0000 2011",48860,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,138878,"en",FALSE,FALSE,FALSE,"1A1B1F","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/895702620769312769/700YB2ox_normal.jpg","https://pbs.twimg.com/profile_images/895702620769312769/700YB2ox_normal.jpg",NA,"BDACF1","FFFFFF","252429","666666",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"regular",NA,NA,NA,NA,FALSE,209,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752059466772481,"895752059466772481","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,735421441,"735421441","bea","beatrizzd22","","Darling, don't ever be too shy to dance your heart out - Aundrey Hepburn",NA,"()",FALSE,504,120,1,"Fri Aug 03 19:37:04 +0000 2012",16619,7200,"Amsterdam",TRUE,FALSE,51563,"en-gb",FALSE,FALSE,FALSE,"EDECE9","http://pbs.twimg.com/profile_background_images/494517791454535680/KMLpKGac.png","https://pbs.twimg.com/profile_background_images/494517791454535680/KMLpKGac.png",TRUE,"http://pbs.twimg.com/profile_images/895129739668705280/gT4TgM4X_normal.jpg","https://pbs.twimg.com/profile_images/895129739668705280/gT4TgM4X_normal.jpg","https://pbs.twimg.com/profile_banners/735421441/1491775325","30BDC7","FFFFFF","F6F6F6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752058753736708,"895752058753736708","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1113156265,"1113156265","flor","florxdadone","","",NA,"()",FALSE,271,180,0,"Wed Jan 23 01:49:16 +0000 2013",3730,-10800,"Atlantic Time (Canada)",TRUE,FALSE,14251,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/892564553371983876/NquODCrI_normal.jpg","https://pbs.twimg.com/profile_images/892564553371983876/NquODCrI_normal.jpg","https://pbs.twimg.com/profile_banners/1113156265/1483317376","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752058573168640,"895752058573168640","3 more hours till kick off!! I hate waiting tho lol #Broncos",FALSE,"((text . Broncos) (indices . #(52 60)))","()","()","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,792154394812747776,"792154394812747776","Chris","Bhrissss","Denver, CO BRONCOS COUNTRY","BroncoFanatic SB 32, 33 and 50 champs Von Miller better than Mack Championship Habits",NA,"()",FALSE,386,662,12,"Sat Oct 29 00:01:40 +0000 2016",3991,NA,NA,TRUE,FALSE,21224,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/891081446932328448/RlXuOivi_normal.jpg","https://pbs.twimg.com/profile_images/891081446932328448/RlXuOivi_normal.jpg","https://pbs.twimg.com/profile_banners/792154394812747776/1501415445","FF691F","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752058476699648,"895752058476699648","I hate niggas 🤦🏽‍♀️ https://t.co/VL7WorSoer",FALSE,"()","()","()","((url . https://t.co/VL7WorSoer) (expanded_url . https://twitter.com/hxrleen/status/894451771061542913) (display_url . twitter.com/hxrleen/status…) (indices . #(20 43)))","en","recent","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,33670388,"33670388","Head Honcho","blowmyintuition","united states","Stay handling business and minding my own💯♊️ #RIPAndre👼🏾 #idoitforyou",NA,"()",FALSE,452,199,3,"Mon Apr 20 21:26:35 +0000 2009",19232,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,62474,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/378800000099518750/8c0093a5011791619736d9667a0939b3.jpeg","https://pbs.twimg.com/profile_background_images/378800000099518750/8c0093a5011791619736d9667a0939b3.jpeg",TRUE,"http://pbs.twimg.com/profile_images/886571543253311489/p0g7Owh-_normal.jpg","https://pbs.twimg.com/profile_images/886571543253311489/p0g7Owh-_normal.jpg","https://pbs.twimg.com/profile_banners/33670388/1474948485","DB77C7","000000","F0E7E7","12EB8A",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:47 +0000 2017",895752058355146752,"895752058355146752","@Alesa *people inserting hate about your phone here*",FALSE,"()","()","((screen_name . Alesa) (name . Alesa) (id . 2856127790) (id_str . 2856127790) (indices . #(0 6)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",895751615805665280,"895751615805665280",2856127790,"2856127790","Alesa",3421476508,"3421476508","çårłøś","CarIncompetent","Why would YOU want to know?","my social medias along with my YouTube channel are all jokes ;)) edgy 9 yr old","https://t.co/P5A7MJqVxB","()",FALSE,122,368,3,"Fri Aug 14 02:01:28 +0000 2015",14383,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,3450,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/895113757973557248/oFo0ZkV9_normal.jpg","https://pbs.twimg.com/profile_images/895113757973557248/oFo0ZkV9_normal.jpg","https://pbs.twimg.com/profile_banners/3421476508/1499643842","DD2E44","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
