"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions:screen_name","entities:user_mentions:name","entities:user_mentions:id","entities:user_mentions:id_str","entities:user_mentions:indices","entities:urls","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls:url","user:entities:description:urls:expanded_url","user:entities:description:urls:display_url","user:entities:description:urls:indices","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","retweeted_status:created_at","retweeted_status:id","retweeted_status:id_str","retweeted_status:text","retweeted_status:truncated","retweeted_status:entities:hashtags","retweeted_status:entities:symbols","retweeted_status:entities:user_mentions:screen_name","retweeted_status:entities:user_mentions:name","retweeted_status:entities:user_mentions:id","retweeted_status:entities:user_mentions:id_str","retweeted_status:entities:user_mentions:indices","retweeted_status:entities:urls","retweeted_status:metadata:iso_language_code","retweeted_status:metadata:result_type","retweeted_status:source","retweeted_status:in_reply_to_status_id","retweeted_status:in_reply_to_status_id_str","retweeted_status:in_reply_to_user_id","retweeted_status:in_reply_to_user_id_str","retweeted_status:in_reply_to_screen_name","retweeted_status:user:id","retweeted_status:user:id_str","retweeted_status:user:name","retweeted_status:user:screen_name","retweeted_status:user:location","retweeted_status:user:description","retweeted_status:user:url","retweeted_status:user:entities:description:urls","retweeted_status:user:protected","retweeted_status:user:followers_count","retweeted_status:user:friends_count","retweeted_status:user:listed_count","retweeted_status:user:created_at","retweeted_status:user:favourites_count","retweeted_status:user:utc_offset","retweeted_status:user:time_zone","retweeted_status:user:geo_enabled","retweeted_status:user:verified","retweeted_status:user:statuses_count","retweeted_status:user:lang","retweeted_status:user:contributors_enabled","retweeted_status:user:is_translator","retweeted_status:user:is_translation_enabled","retweeted_status:user:profile_background_color","retweeted_status:user:profile_background_image_url","retweeted_status:user:profile_background_image_url_https","retweeted_status:user:profile_background_tile","retweeted_status:user:profile_image_url","retweeted_status:user:profile_image_url_https","retweeted_status:user:profile_link_color","retweeted_status:user:profile_sidebar_border_color","retweeted_status:user:profile_sidebar_fill_color","retweeted_status:user:profile_text_color","retweeted_status:user:profile_use_background_image","retweeted_status:user:has_extended_profile","retweeted_status:user:default_profile","retweeted_status:user:default_profile_image","retweeted_status:user:following","retweeted_status:user:follow_request_sent","retweeted_status:user:notifications","retweeted_status:user:translator_type","retweeted_status:geo","retweeted_status:coordinates","retweeted_status:place","retweeted_status:contributors","retweeted_status:is_quote_status","retweeted_status:retweet_count","retweeted_status:favorite_count","retweeted_status:favorited","retweeted_status:retweeted","retweeted_status:lang","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang"
"Thu Aug 10 21:01:41 +0000 2017",895752032946196480,"895752032946196480","RT @officialjaden: I Love Justin Bieber. ❤️",FALSE,"()","()","officialjaden","Jaden Smith",262794965,"262794965","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,107466060,"107466060","jdb","honestykidrauhl","purpose tour","Sometimes the heart can see what’s invisible to the eye.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,37967,36567,250,"Fri Jan 22 17:08:42 +0000 2010",13090,7200,"Brussels",FALSE,FALSE,105824,"en",FALSE,FALSE,FALSE,"FFFFFF","http://pbs.twimg.com/profile_background_images/604782020477243392/rHZds6lp.png","https://pbs.twimg.com/profile_background_images/604782020477243392/rHZds6lp.png",FALSE,"http://pbs.twimg.com/profile_images/753653034891218946/V1iywUO4_normal.jpg","https://pbs.twimg.com/profile_images/753653034891218946/V1iywUO4_normal.jpg","https://pbs.twimg.com/profile_banners/107466060/1468519876","000000","FFFFFF","95E8EC","3C3940",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"regular",NA,NA,NA,NA,"Wed Aug 09 17:05:49 +0000 2017",895330288481349634,"895330288481349634","I Love Justin Bieber. ❤️",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,262794965,"262794965","Jaden Smith","officialjaden","","https://t.co/P9xzWdSyMQ","https://t.co/0qVrcmPg9l","((url . https://t.co/P9xzWdSyMQ) (expanded_url . http://smarturl.it/JadenSmithWatchMe) (display_url . smarturl.it/JadenSmithWatc…) (indices . #(0 23)))",FALSE,6551330,77,16839,"Tue Mar 08 19:41:06 +0000 2011",446,NA,NA,FALSE,TRUE,3859,"en",FALSE,FALSE,TRUE,"1A1B1F","http://pbs.twimg.com/profile_background_images/378800000123674119/e3d07436c87796d1a09e8c6a9b948e40.jpeg","https://pbs.twimg.com/profile_background_images/378800000123674119/e3d07436c87796d1a09e8c6a9b948e40.jpeg",FALSE,"http://pbs.twimg.com/profile_images/895037633746882561/lgKe1qqr_normal.jpg","https://pbs.twimg.com/profile_images/895037633746882561/lgKe1qqr_normal.jpg","2FC2EF","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,29180,63311,FALSE,FALSE,"en",FALSE,29180,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032916844544,"895752032916844544","RT @fativx: the amount of love you have for that one person!",FALSE,"()","()","fativx","ef",4069394293,"4069394293","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,857304827155664901,"857304827155664901","Sarah","SaraYourChick","","It's me... your chick ;)",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5,50,0,"Wed Apr 26 18:46:13 +0000 2017",322,NA,NA,FALSE,FALSE,468,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/857310214617526277/Dce2rWVu_normal.jpg","https://pbs.twimg.com/profile_images/857310214617526277/Dce2rWVu_normal.jpg","https://pbs.twimg.com/profile_banners/857304827155664901/1493233365","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Tue Aug 08 01:31:30 +0000 2017",894732770173272064,"894732770173272064","the amount of love you have for that one person!",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,4069394293,"4069394293","ef","fativx","","2126.",NA,"()",FALSE,148,38,0,"Fri Oct 30 14:09:59 +0000 2015",700,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,3250,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/867860927223345153/GdTTWSFr_normal.jpg","https://pbs.twimg.com/profile_images/867860927223345153/GdTTWSFr_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,5,1,FALSE,FALSE,"en",FALSE,5,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032816164865,"895752032816164865","@Kipepeo_Bee Hahaha yes and I think I love you already ;D",FALSE,"()","()","Kipepeo_Bee","Kipepeo",54925362,"54925362","0","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",895750466205646848,"895750466205646848",54925362,"54925362","Kipepeo_Bee",45372421,"45372421","mer","miyazola","","financière de sang",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1368,379,22,"Sun Jun 07 16:51:30 +0000 2009",475,7200,"Paris",TRUE,FALSE,61575,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/568507150/l1ozsdkaqqnx00xglkl5.png","https://pbs.twimg.com/profile_background_images/568507150/l1ozsdkaqqnx00xglkl5.png",TRUE,"http://pbs.twimg.com/profile_images/894167408759508992/JszKN4CG_normal.jpg","https://pbs.twimg.com/profile_images/894167408759508992/JszKN4CG_normal.jpg","https://pbs.twimg.com/profile_banners/45372421/1501746027","4A1017","EEEEEE","EFEFEF","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032698740740,"895752032698740740","RT @Doyinsola_d: Watching people's progress actually makes me too happy and inspired. I'm happy my friends are doing what they love and act…",FALSE,"()","()","Doyinsola_d","Doyinsola",74401261,"74401261","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,241764298,"241764298","olanna.","Phoenvvx","Florrick and Canning.","We are the greatest, they'll hang us in the louvre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2079,681,13,"Sun Jan 23 02:49:35 +0000 2011",477,NA,NA,TRUE,FALSE,133181,"en",FALSE,FALSE,FALSE,"277D6C","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/894189697706196993/nUvQr5Bm_normal.jpg","https://pbs.twimg.com/profile_images/894189697706196993/nUvQr5Bm_normal.jpg","https://pbs.twimg.com/profile_banners/241764298/1502051042","050402","000000","252429","666666",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Wed Aug 09 21:49:55 +0000 2017",895401781945131008,"895401781945131008","Watching people's progress actually makes me too happy and inspired. I'm happy my friends are doing what they love and actually killing it 💕",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,74401261,"74401261","Doyinsola","Doyinsola_d","Nigeria","IG: ddoyinsola. Look on the brighter side always.","https://t.co/dLJFJoMlM3","()",FALSE,968,567,1,"Tue Sep 15 08:36:36 +0000 2009",4218,7200,"Amsterdam",FALSE,FALSE,17212,"en",FALSE,FALSE,FALSE,"1A1B1F","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/895422898382532608/63iUqeQY_normal.jpg","https://pbs.twimg.com/profile_images/895422898382532608/63iUqeQY_normal.jpg","2FC2EF","181A1E","252429","666666",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,6,5,FALSE,FALSE,"en",FALSE,6,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032551915520,"895752032551915520","RT @Shazam: The world needs this now! 
#LOVE_YOURSELF ❤️ 
@BTS_twt ❤️ https://t.co/SpPmnL3S9b",FALSE,"((text . LOVE_YOURSELF) (indices . #(39 53)))","()","Shazam","Shazam",14772687,"14772687","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,885097309826150400,"885097309826150400","|×•PinkyPinky•×|","evamesa_3","Sevilla, España","Cuenta ARMYs Amino: |×•PinkyPinky•×|",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,46,91,0,"Wed Jul 12 11:23:37 +0000 2017",3720,NA,NA,FALSE,FALSE,1664,"es",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/894987744702849025/Mwzo888N_normal.jpg","https://pbs.twimg.com/profile_images/894987744702849025/Mwzo888N_normal.jpg","https://pbs.twimg.com/profile_banners/885097309826150400/1502217472","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 16:58:59 +0000 2017",895690955038183427,"895690955038183427","The world needs this now! 
#LOVE_YOURSELF ❤️ 
@BTS_twt ❤️ https://t.co/SpPmnL3S9b",FALSE,"((text . LOVE_YOURSELF) (indices . #(27 41)))","()","BTS_twt","방탄소년단",335141638,"335141638","46","()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,14772687,"14772687","Shazam","Shazam","Worldwide","Music discovery is just one tap away & that’s only the beginning. Get #Shazam for free: https://t.co/VkcFwlsd6d. Tweets by @bryanherz","https://t.co/lSc3ZKePdN","((url . https://t.co/VkcFwlsd6d) (expanded_url . http://www.shazam.com/apps) (display_url . shazam.com/apps) (indices . #(88 111)))",FALSE,509313,5998,2120,"Wed May 14 13:03:08 +0000 2008",8039,-25200,"Pacific Time (US & Canada)",TRUE,TRUE,14249,"en",FALSE,FALSE,FALSE,"0088FF","http://pbs.twimg.com/profile_background_images/453159189834002432/aUAFpg38.png","https://pbs.twimg.com/profile_background_images/453159189834002432/aUAFpg38.png",FALSE,"http://pbs.twimg.com/profile_images/832292547582005248/j8_3ZPqT_normal.jpg","https://pbs.twimg.com/profile_images/832292547582005248/j8_3ZPqT_normal.jpg","0088FF","FFFFFF","DDFFCC","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,8238,13343,FALSE,FALSE,"en",FALSE,8238,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032509992961,"895752032509992961","RT @estheticbangtan: •The direction my heart looks towards, the day I want to run towards there•

#JUNGKOOK #LOVE_YOURSELF #BTS
#방탄소년단 http…",FALSE,"((text . JUNGKOOK) (indices . #(98 107)))","()","estheticbangtan","bangtan aesthetics",790615870846410752,"790615870846410752","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,3242976862,"3242976862","dew","dewgreen_","","I like the art,  I like BTS | Argentina 2018 💪💙⚪💙",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,232,485,1,"Sat May 09 04:03:32 +0000 2015",2155,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,12672,"es",FALSE,FALSE,FALSE,"9AE4E8","http://pbs.twimg.com/profile_background_images/685316967708884992/MaDWrQme.jpg","https://pbs.twimg.com/profile_background_images/685316967708884992/MaDWrQme.jpg",FALSE,"http://pbs.twimg.com/profile_images/882445353349517312/RUyDbCX6_normal.jpg","https://pbs.twimg.com/profile_images/882445353349517312/RUyDbCX6_normal.jpg","https://pbs.twimg.com/profile_banners/3242976862/1499226342","F58EA8","000000","000000","000000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 20:48:07 +0000 2017",895748620225581056,"895748620225581056","•The direction my heart looks towards, the day I want to run towards there•

#JUNGKOOK #LOVE_YOURSELF #BTS
#방탄소년단 https://t.co/dI2S0SSK0Z",FALSE,"((text . JUNGKOOK) (indices . #(77 86)))","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,790615870846410752,"790615870846410752","bangtan aesthetics","estheticbangtan","","aes • thet • ic
/es'THedik/
adjective. 

Concerned with beauty or the appreciation of beauty.",NA,"()",FALSE,336,85,0,"Mon Oct 24 18:08:07 +0000 2016",21,NA,NA,FALSE,FALSE,195,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/858547425266610176/PHQH4M0m_normal.jpg","https://pbs.twimg.com/profile_images/858547425266610176/PHQH4M0m_normal.jpg","FF691F","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,4,4,FALSE,FALSE,"en",FALSE,4,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032480514048,"895752032480514048","Done 😍😍
i love so much the Anime #fanart #anime #shigatsuwakiminouso #yourlieinapril #koseiarima… https://t.co/Q2kYKrRFxs",FALSE,"((text . fanart) (indices . #(33 40)))","()",NA,NA,NA,NA,NA,"((url . https://t.co/Q2kYKrRFxs) (expanded_url . https://www.instagram.com/p/BXoKuHeFyyG/) (display_url . instagram.com/p/BXoKuHeFyyG/) (indices . #(98 121)))","en","recent","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",NA,NA,NA,NA,NA,2752831385,"2752831385","to the moon","Adela5SOS","To the Moon with 방탄소년단 ","in this moment i'm obsessed with Kpop and One Piece",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,708,663,7,"Wed Aug 27 21:08:45 +0000 2014",24162,-39600,"International Date Line West",TRUE,FALSE,14060,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/887774223548239873/YVKLA35p_normal.jpg","https://pbs.twimg.com/profile_images/887774223548239873/YVKLA35p_normal.jpg","https://pbs.twimg.com/profile_banners/2752831385/1500497094","111DDF","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032413470720,"895752032413470720","RT @musicaIizou: Sean Paul - I'm still in love https://t.co/202hrzWsH5",FALSE,"()","()","musicaIizou","Musicalizou",894692696270483458,"894692696270483458","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,709193328,"709193328","Tracy ❤","Tracy_Qb","VAL DE MARNE ","Make the money, don't let the money make you ☝️",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,679,261,9,"Sat Jul 21 16:04:10 +0000 2012",3968,7200,"Amsterdam",TRUE,FALSE,34525,"fr",FALSE,FALSE,FALSE,"642D8B","http://pbs.twimg.com/profile_background_images/866125305/96e3062567294adbf6d73a6ed4328f26.jpeg","https://pbs.twimg.com/profile_background_images/866125305/96e3062567294adbf6d73a6ed4328f26.jpeg",TRUE,"http://pbs.twimg.com/profile_images/756982996352335872/BO8rQ7CW_normal.jpg","https://pbs.twimg.com/profile_images/756982996352335872/BO8rQ7CW_normal.jpg","https://pbs.twimg.com/profile_banners/709193328/1479987421","0F0C0E","000000","252429","666666",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Aug 07 23:33:27 +0000 2017",894703060404105216,"894703060404105216","Sean Paul - I'm still in love https://t.co/202hrzWsH5",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,894692696270483458,"894692696270483458","Musicalizou","musicaIizou","Brasil","vídeos, trechos, imagens, todos os tweets dedicados a música.",NA,"()",FALSE,7043,12,5,"Mon Aug 07 22:52:16 +0000 2017",49,NA,NA,FALSE,FALSE,142,"pt",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/894694596344774656/uokLIgMG_normal.jpg","https://pbs.twimg.com/profile_images/894694596344774656/uokLIgMG_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,5839,5561,FALSE,FALSE,"en",FALSE,5839,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032283492356,"895752032283492356","RT @BigHitEnt: #BTS #방탄소년단 #LOVE_YOURSELF Poster

#JUNGKOOK https://t.co/oxq0JamWz8",FALSE,"((text . BTS) (indices . #(15 19)))","()","BigHitEnt","BigHit Entertainment",168683422,"168683422","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,2872075765,"2872075765","okay","yoongioppah","Seoul, Republic of Korea","i'm so proud of you @BTS_twt  | louis girl, yoongi biased ✦ * + | @Jae_Day6 ❀",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2719,3492,1,"Wed Oct 22 22:17:17 +0000 2014",7787,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,17993,"es",FALSE,FALSE,FALSE,"ABB8C2","http://pbs.twimg.com/profile_background_images/678431508537937920/6EQgnNj9.png","https://pbs.twimg.com/profile_background_images/678431508537937920/6EQgnNj9.png",TRUE,"http://pbs.twimg.com/profile_images/895414387376365568/snaDWiCc_normal.jpg","https://pbs.twimg.com/profile_images/895414387376365568/snaDWiCc_normal.jpg","https://pbs.twimg.com/profile_banners/2872075765/1502317907","111111","000000","000000","000000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"regular",NA,NA,NA,NA,"Thu Aug 10 15:00:02 +0000 2017",895661021041352705,"895661021041352705","#BTS #방탄소년단 #LOVE_YOURSELF Poster

#JUNGKOOK https://t.co/oxq0JamWz8",FALSE,"((text . BTS) (indices . #(0 4)))","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,168683422,"168683422","BigHit Entertainment","BigHitEnt","Seoul, Korea","안녕하세요 빅히트 엔터테인먼트 입니다. Facebook : https://t.co/iSxPWiYTnM","https://t.co/3x2d4VgUdA","((url . https://t.co/iSxPWiYTnM) (expanded_url . http://facebook.com/ibighit) (display_url . facebook.com/ibighit) (indices . #(33 56)))",FALSE,2694089,16,3479,"Tue Jul 20 14:40:33 +0000 2010",6,32400,"Seoul",FALSE,FALSE,4307,"ko",FALSE,FALSE,FALSE,"FFEDBF","http://pbs.twimg.com/profile_background_images/378800000151618491/cZdwwHct.jpeg","https://pbs.twimg.com/profile_background_images/378800000151618491/cZdwwHct.jpeg",FALSE,"http://pbs.twimg.com/profile_images/792969378828398592/2g1Delza_normal.jpg","https://pbs.twimg.com/profile_images/792969378828398592/2g1Delza_normal.jpg","C90404","FFFFFF","C1C6F5","383738",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,166502,280394,FALSE,FALSE,"en",FALSE,166502,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752032224763904,"895752032224763904","RT @dubsteppenwolf: I love these old Chinese-Russian solidarity posters bc they always look like 2 happy dads just chilling on their gay ap…",FALSE,"()","()","dubsteppenwolf","🦇Sega Lugosi🦇",16496530,"16496530","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,551987582,"551987582","Wiley Peyote","GoodenJarvis","Mesopotamia","shitposting, but not the good kind.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,321,264,14,"Thu Apr 12 16:31:55 +0000 2012",1462,3600,"London",FALSE,FALSE,19423,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/645318523/zmzapdvrjley9fpcf1xv.jpeg","https://pbs.twimg.com/profile_background_images/645318523/zmzapdvrjley9fpcf1xv.jpeg",TRUE,"http://pbs.twimg.com/profile_images/880118058039353351/9IvlmxZf_normal.jpg","https://pbs.twimg.com/profile_images/880118058039353351/9IvlmxZf_normal.jpg","https://pbs.twimg.com/profile_banners/551987582/1495311456","DD2E44","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Wed Aug 09 23:29:54 +0000 2017",895426945667571712,"895426945667571712","I love these old Chinese-Russian solidarity posters bc they always look like 2 happy dads just chilling on their ga… https://t.co/yCr2otPhvI",TRUE,"()","()",NA,NA,NA,NA,NA,"((url . https://t.co/yCr2otPhvI) (expanded_url . https://twitter.com/i/web/status/895426945667571712) (display_url . twitter.com/i/web/status/8…) (indices . #(117 140)))","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,16496530,"16496530","🦇Sega Lugosi🦇","dubsteppenwolf","completely up my own ass","piss-tape truther, never been corncobbed online, karl marx's large adult failson//
god help us all, I'm back on my bullshit","https://t.co/FEoefrKryd","()",FALSE,11902,1118,113,"Sun Sep 28 08:27:09 +0000 2008",17994,-18000,"America/Chicago",FALSE,FALSE,18105,"en",FALSE,FALSE,FALSE,"022330","http://pbs.twimg.com/profile_background_images/155393829/4chanwallpaper.jpg","https://pbs.twimg.com/profile_background_images/155393829/4chanwallpaper.jpg",FALSE,"http://pbs.twimg.com/profile_images/873351204528689152/pMy0lLr3_normal.jpg","https://pbs.twimg.com/profile_images/873351204528689152/pMy0lLr3_normal.jpg","0084B4","A8C7F7","C0DFEC","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,9165,26612,FALSE,FALSE,"en",FALSE,9165,0,FALSE,FALSE,"en"
